title,date_str,siteName,sentiment,pageUrl,author
Battle for Ukraine's Sievierodonetsk rages through city's streets,d2022-07-06T00:00,euronews,-0.227,https://www.euronews.com/2022/06/07/uk-ukraine-crisis,Reuters
"""We are facing a great famine” PM of Slovakia said about blocked seaports on the Black Sea",d2022-07-06T00:00,euronews,-0.245,https://www.euronews.com/2022/06/04/we-are-facing-a-great-famine-pm-of-slovakia-said-about-blocked-seaports-on-the-black-sea,Reuters
Germany to send seven howitzers to Ukraine in further policy reversal,d2022-07-05T00:00,euronews,0.0,https://www.euronews.com/2022/05/07/uk-ukraine-crisis-germany-arms,Reuters
Ukraine hopes to boost export capacity by 50% in coming months,d2022-07-05T00:00,euronews,-0.155,https://www.euronews.com/2022/05/07/ukraine-crisis-exports-capacity,Reuters
"EU must heed Greece, Malta, Cyprus concerns on oil ban - Cyprus",d2022-07-05T00:00,euronews,-0.237,https://www.euronews.com/2022/05/07/ukraine-crisis-eu-cyprus,Joshua Askew & Alida Mocanu
"Food prices ease slightly in April after record surge, U.N. agency says",d2022-07-05T00:00,euronews,0.0,https://www.euronews.com/2022/05/07/us-global-economy-food,Lauren Chadwick
Belgian brewer starts global roll-out of Ukraine beer for relief effort,d2022-07-05T00:00,euronews,0.0,https://www.euronews.com/next/2022/05/07/ukraine-crisis-belgium-beer,Reuters
Smiles as Ukrainian orphans find refuge amid their deepest drama,d2022-07-04T00:00,euronews,0.563,https://www.euronews.com/2022/04/07/smiles-as-ukrainian-orphans-find-refuge-amid-their-deepest-drama,Reuters
Five charts to explain the key issues shaping France's presidential race,d2022-07-04T00:00,euronews,0.0,https://www.euronews.com/2022/03/29/five-charts-to-explain-the-key-issues-shaping-france-s-presidential-race,Reuters
India says trying to stabilise economic transactions with Russia,d2022-07-04T00:00,euronews,0.0,https://www.euronews.com/2022/04/06/india-russia,Reuters
Hungary's Orban says he asked Putin to apply ceasefire in Ukraine,d2022-07-04T00:00,euronews,-0.283,https://www.euronews.com/2022/04/07/us-ukraine-crisis-hungary-orban,Reuters
Ukraine's defence imports from Turkey jumped 30-fold in Q1 - Turkish data,d2022-07-04T00:00,euronews,0.0,https://www.euronews.com/2022/04/07/ukraine-crisis-turkey-exports,Reuters
Ukraine's ombudswoman says 400 missing in town of Hostomel,d2022-07-04T00:00,euronews,-0.875,https://www.euronews.com/2022/04/07/us-ukraine-crisis-ombudswoman,Reuters
EU steps up legal action against Malta over passport scheme,d2022-07-04T00:00,euronews,-0.77,https://www.euronews.com/2022/04/07/us-eu-citizenship-malta,Reuters
"Italy monitoring energy situation, no conditions now for state of alert - minister",d2022-07-04T00:00,euronews,-0.47,https://www.euronews.com/2022/04/07/ukraine-crisis-italy-cingolani,Sandor Zsiros
Netherlands sends four F-35 fighter jets to Bulgaria,d2022-07-04T00:00,euronews,0.0,https://www.euronews.com/2022/04/07/us-ukraine-crisis-bulgaria-warplanes,Reuters
U.S. sees 'very credible reports' of deliberate attacks on civilians in Ukraine,d2022-07-03T00:00,euronews,0.0,https://www.euronews.com/2022/03/07/uk-ukraine-crisis-blinken,Reuters
"Moldova faces humanitarian crisis, says PM, needs urgent financial aid",d2022-07-03T00:00,euronews,-0.171,https://www.euronews.com/my-europe/2022/03/07/moldova-faces-humanitarian-crisis-says-pm-needs-urgent-financial-aid,Reuters
U.S. shale oil and gas producers Oasis and Whiting in talks to merge - source,d2022-07-03T00:00,euronews,-0.197,https://www.euronews.com/next/2022/03/07/oasis-petr-m-a-whiting-petrol,Reuters
Apple expected to launch new low-cost 5G iPhone,d2022-07-03T00:00,euronews,0.0,https://www.euronews.com/next/2022/03/07/apple-event-preview,Reuters
Bennett says Israel will try to mediate on Ukraine even if prospects poor,d2022-07-03T00:00,euronews,-0.245,https://www.euronews.com/2022/03/07/us-ukraine-crisis-israel-bennett,Reuters
Euro zone investor morale plummets in March on Ukraine crisis,d2022-07-03T00:00,euronews,-0.801,https://www.euronews.com/next/2022/03/07/eurozone-economy-businesssentiment,Tim Gallagher with AP
Ukrainian Railways ready boost grain exports by train,d2022-07-03T00:00,euronews,0.0,https://www.euronews.com/2022/03/07/us-grains-ukraine-railways-exports,Jorge Liboreiro
"U.S., Europeans discussing banning Russian oil imports, Blinken says",d2022-07-03T00:00,euronews,0.0,https://www.euronews.com/2022/03/06/ukraine-crisis-blinken-oil,Madalin Necsutu
'This is our story': Lviv museums move to protect Ukrainian heritage,d2022-07-03T00:00,euronews,0.0,https://www.euronews.com/culture/2022/03/07/this-is-our-story-lviv-museums-move-to-protect-ukrainian-heritage,Reuters
Explained: Denmark's surprising U-turn on the EU common defence policy,d2022-07-03T00:00,euronews,-0.24,https://www.euronews.com/my-europe/2022/03/07/explained-denmark-s-surprising-u-turn-on-the-eu-common-defence-policy,Reuters
"In Moldova's east, Maia Sandu's EU membership bid divides opinion",d2022-07-03T00:00,euronews,0.0,https://www.euronews.com/my-europe/2022/03/07/in-moldova-s-east-maia-sandu-s-eu-membership-bid-divides-opinion,Euronews with AP & AFP
Fitch downgrades Belarus to 'CCC',d2022-07-03T00:00,euronews,-0.679,https://www.euronews.com/next/2022/03/07/ukraine-crisis-ratings-fitch,Reuters
ECB to wait until Q4 to raise rates despite rampant inflation: Reuters poll,d2022-07-03T00:00,euronews,-0.166,https://www.euronews.com/next/2022/03/07/eurozone-economy-poll,Euronews
"Ukraine crisis: Germany and US 'absolutely united' on Russia sanctions, Scholz says",d2022-07-02T00:00,euronews,0.0,https://www.euronews.com/2022/02/06/german-leader-s-stance-on-russia-looms-over-first-visit-to-us,Euronews with AFP
Ukraine foreign minister urges people to ignore 'apocalyptic predictions',d2022-07-02T00:00,euronews,-0.443,https://www.euronews.com/2022/02/07/us-ukraine-crisis-kuleba,Joshua Askew with AFP/AP/Reuters
Europe's week: Macron's mission and Ukraine-Russia tensions continue,d2022-07-01T00:00,euronews,-0.438,https://www.euronews.com/my-europe/2022/01/07/europe-s-week-macron-s-mission-and-ukraine-russia-tensions-continue,Reuters
"UK fails to tackle Russian 'dirty money' despite sanctions, MPs say",d2022-06-30T13:21:33,euronews,-0.673,https://www.euronews.com/2022/06/30/uk-has-failed-to-tackle-russian-dirty-money-despite-sanctions-mps-say,Reuters
Ukraine war: Five things you need to know about the conflict from Wednesday,d2022-06-30T00:00,euronews,-0.576,https://www.euronews.com/2022/06/29/ukraine-war-five-things-you-need-to-know-about-the-conflict-this-wednesday,Jonny Walfisz with AFP
UK's Johnson: What Putin has done in Ukraine is 'evil',d2022-06-29T21:05:04,euronews,-0.411,https://www.euronews.com/2022/06/29/uk-ukraine-crisis-britain-johnson,Reuters
Nations can no longer be 'prisoners of petrostate dictators' -U.S. envoy Kerry,d2022-06-29T00:00,euronews,-0.317,https://www.euronews.com/2022/06/29/us-ukraine-crisis-kerry,Euronews with AFP & AP & Reuters
Ukraine: Air raid sirens interrupt performance of George Orwell’s '1984' on stage in Kyiv,d2022-06-28T13:36:56,euronews,0.35,https://www.euronews.com/culture/2022/06/28/ukraine-air-raid-sirens-interrupt-performance-of-george-orwells-1984-on-stage-in-kyiv,Reuters
'Systemic challenge' or worse? NATO members wrangle over how to treat China,d2022-06-28T00:00,euronews,0.0,https://www.euronews.com/2022/06/28/us-nato-summit-china,Euronews
Ukraine war: Zelenskyy calls on G7 to help end war with Russia 'by the end of the year',d2022-06-27T06:25:59,euronews,-0.203,https://www.euronews.com/2022/06/27/ukraine-war-all-eyes-on-g7-as-zelenskyy-calls-for-more-effort-from-west,Daniel Bellamy with AP
Thousands protest in Madrid against NATO summit,d2022-06-27T00:00,euronews,-0.215,https://www.euronews.com/2022/06/27/us-nato-summit-protests,Reuters
"Huge majority in EU say Ukraine war has or will hit their living standards, reveals survey",d2022-06-27T00:00,euronews,0.175,https://www.euronews.com/my-europe/2022/06/27/huge-majority-in-eu-say-ukraine-war-has-or-will-hit-their-living-standards-reveals-survey,Reuters
"'Not a celebration': In the midst of war, Kyiv's Pride parade held in Warsaw",d2022-06-26T15:07:01,euronews,0.0,https://www.euronews.com/2022/06/26/not-a-celebration-in-the-midst-of-war-kyivs-pride-parade-held-in-warsaw,Daniel Bellamy & AP
Soccer-Scotland close in on Women's World Cup playoff spot with 4-0 Ukraine win,d2022-06-25T11:25:28,euronews,-0.36,https://www.euronews.com/2022/06/25/us-soccer-worldcup-ukr-sco-report,Reuters
UK considers lifting anti-dumping duties on Ukrainian steel products,d2022-06-25T11:11:03,euronews,-0.253,https://www.euronews.com/next/2022/06/25/ukraine-crisis-steel-britain,Reuters
